CNES,Nome da UBS,Calendário vacinal afixado em local visível,Há controle de acesso por meio de chave ou senha à área das vacinas,A sala de vacina é utilizada exclusivamente para este fim,Marque quais dos itens abaixo estão FALTANDO na sala de vacina inspecionada,Materiais perfurocortantes são descartados adequadamente,As seringas e agulhas estão em recipientes fechados e limpos,Sala de vacina climatizada,Sala de vacina dispõe de paredes e pisos laváveis e de fácil higienização,O equipamento de refrigeração está susceptível à luz solar direta,Como é registrada a data de abertura do frasco em vacinas multidose,Foi verificada a falta de quais vacinas listadas abaixo,Existem caixas térmicas/isopores sendo utilizadas para outras finalidades,A temperatura interna das caixas térmicas/isopor com vacinas está sendo monitorada continuamente,Tipos de equipamentos utilizados para estocagem das vacinas,Equipamento de armazenamento exclusivo para as vacinas,Tomada elétrica é exclusiva do equipamento,Equipamento mal conservado ou com problemas de funcionamento,Mnutenção dentro da data de validade,Painel de exibição de temperatura funcional,Temperatura interna do equipamento está sendo monitorada por termômetro,Temperatura no painel do equipamento entre 2°C e 8°C,Mecanismo de proteção contra queda de energia,Anotações diárias da temperatura em formulário próprio,Houve alteração anormal da temperatura do equipamento que armazena as vacinas,Como é feito o registro da vacinação,Controle pela ESF do acompanhamento das crianças de 0-1 ano de idade com vacinação em atraso,Agentes da ESF realizaram busca ativa de crianças de 0-1 ano com vacinação em atraso em abril/2023,Quantitativo de crianças de 0-1 ano de idade cadastradas na UBS,Quantitativo de crianças de 0-1 ano de idade com calendário vacinal em atraso em abril/2023,Documentos da última supervisão realizada pela Gestão de saúde municipal nas salas de vacinação,Documentos da última manutenção nos equipamentos de refrigeração,Documentos da designação formal do responsável técnico,Cobertura Vacinal
540,2633205.0,UBSF UNIDADE DE SAUDE DO TARA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,0.0,1,1,0.958
541,2347083.0,PSF VILA DO OURO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,0,0.850475
542,41068.0,PSF EDVA CHAVES DE ALMEIDA PAULA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,0,0,0.850475
543,3031128.0,PSF AUGUSTO PEDRO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,0,0,0.850475
544,2436280.0,UBS VILA RAIZ JOSÉ ESTEVÃO FILHO,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,1,0.5,1,1,1,1,1.0,0,0,0.930375
545,4018311.0,PSF AGOSTINHO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0.5,0,1.0,1,0,1,0,0.0,0,0,0.850475
546,9326308.0,UNIDADE BASICA DE SAUDE JOAO NESTOR,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,0,0.850475
547,3452174.0,PSF GERSON B DE BRITO,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,0,0,0.850475
548,2631873.0,UBS SERRINHA DA PRATA,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,1.106175
549,3268012.0,PSF FIRMINO AFONSO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,0,0,0.850475
550,2704129.0,UBS VIRGEM DOS POBRES,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.106175
551,2636905.0,PSF DE UMARI,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,1,1,1,0.0,0,0,0.90775
552,7597916.0,USF SAO SEBASTIAO,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.811925
553,3403289.0,USF ALTO PARAISO,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,0,0,0.811925
554,2631946.0,Igapó,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.989125
555,7688989.0,USF SANTO ANTONIO II,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.811925
556,2704242.0,Campo Alegre,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.989125
557,2353253.0,USF JOSE PIMENTEL LINS,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,1,0,0.811925
558,2713527.0,USF NOSSA SENHORA DE FATIMA,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,1,0,0.811925
559,2704234.0,Cohab,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.989125
560,7252196.0,Riacho Seco,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.989125
561,6906869.0,UBS BOM JESUS,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
562,3051765.0,São Cristóvão,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,1,1,0.989125
563,3045749.0,Admeia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.989125
564,2631954.0,Caboclo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.989125
565,4017617.0,UBS COHAB I 01 ALUIZIO CLEMENTE,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,0.5,1,1,1,1,0.0,1,0,0.930375
566,22489.0,Us 250 Usf Ur12 Ur5 3 Etapa,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,1,1.0,1,0,0.6775
567,2436337.0,UBS FREI DAMIÃO PEDRO BARBOSA,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,1,1,1,1,0.0,1,0,0.930375
568,3566501.0,USF AEROPORTO,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.811925
569,2714221.0,USF SAO JOAO DOS LOPES,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.811925
570,2353202.0,USF VIDEU,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,0.0,1,0,0.811925
571,2713314.0,USF CARA BRANCA,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0.5,1,1.0,0,0,1,1,0.0,0,0,0.811925
572,304824.0,USF JOAO FARIAS,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,0,1,1,1.0,0,1,0.7016
573,7429169.0,USF LIMOEIRO,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.811925
574,3566528.0,USF PRADICO,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,0,0,1,0,0.0,0,0,0.811925
575,7448074.0,USF PILOES,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,0.5,0,0,1,1,0.0,0,0,0.811925
576,6790852.0,UBS Centro I,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
577,2637987.0,USF Espinheiro,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.0,0,0,1,0,0.0,0,1,0.47695
578,2432374.0,USF Mangabeira,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,1,1,0.47695
579,5939674.0,USF Botafogo II,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,0,1,0.47695
580,2634791.0,PSF CASA NOVA,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.781375
581,6830765.0,USF São Cristóvão,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
582,2344351.0,USF Pará,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,0.0,0,1,1.03515
583,2499983.0,USF Vila do Tigre,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,0,1,1.364075
584,127256.0,USF Santa Filomena,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
585,2499991.0,USF Lagoa do Mizael,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,1,1.364075
586,2432331.0,USF Grêmio,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,0.0,0,1,0.47695
587,2432358.0,USF Várzea,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0.5,0,0,1,0,0.0,0,1,0.47695
588,7428510.0,PSF JOAQUIM SOARES DA SILVA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,0,1.0,1,0,1,0,0.0,0,0,0.997275
589,6928358.0,USF Cidade Criança,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,1,1,0,0.0,0,1,0.47695
590,2712369.0,POVOADO BOQUEIRÃO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,1,0,1.17315
591,989819.0,CARIE,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,1,0,1.17315
592,2432390.0,USF Cajueiro,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,0,1,0.47695
593,261408.0,USF Nova Itapissuma,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0,1.0,0,0,1,1,0.0,0,1,0.47695
594,6507085.0,UBS SANTA TEREZA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,1.106175
595,2428326.0,UBS ANTÔNIO A DE SOUZA - VÁRZEA DA SERRA,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,1.106175
596,2428318.0,UBS CATIMBAU,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.106175
597,2711338.0,PSF VIII - NANIE DE SIQUEIRA SANTOS,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,1,1,0.688175
598,2712253.0,PSF IX - JOSE COSTA CAVALCANTE JUNIOR,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,0,0,1,1,1.0,1,1,0.688175
599,3053644.0,PSF III - JOSÉ REGIS DE MOURA,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0.5,1,1.0,0,0,1,0,1.0,1,1,0.688175
600,7648324.0,PSF NOVA SANTA CRUZ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,1,1.03515
601,3184714.0,UNIDADE DE SAUDE DA FAMILIA DO BELA VISTA,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,0,1.0,0,1,1.03515
602,2344297.0,UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,1.0,0,1,1.03515
603,3321363.0,UNIDADE DE SAUDE DA FAMILIA DO CRUZ ALTA,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
604,2344378.0,UNIDADE DE SAUDE DA FAMILIA DA PALESTINA,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,0,0,1,0,1.0,0,1,1.03515
605,6790828.0,UNIDADE DE SAUDE DA FAMILIA DO OSCAZAO,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
606,3752828.0,UBS ANTONIO BARROS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.106175
607,2631881.0,UBS JAQUEIRÃO,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.106175
608,77266694.0,UBS ZULMIRA ALVES DE SOUZA,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,1.106175
609,6830773.0,UNIDADE DE SAUDE DA FAMILIA DO PEDRA BRANCA,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,0,0.0,0,1,1.03515
610,6009697.0,PSFXI - JOÃO DE BARROS E SILVA,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
611,2713047.0,PSF I - HUMERTO DE BARROS E SILVA,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
612,2713306.0,PSF II - TANCREDO NEVES,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
613,7321961.0,ESF PANORAMA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,1.1226
614,2631741.0,ESF BREJO DE JOÃO ALVES,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
615,3935132.0,UBS DO TIMBÓ,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
616,6906850.0,ESF PAU FERRO,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
617,189626.0,UBS BOCA DA MATA,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,1.1226
618,26387.0,Us 270 Usf Monte Verde,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,1,1.0,1,0,0.6775
619,2712377.0,PSF X - NELSON DE BRITO,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
620,2713179.0,PSF VI - JOSÉ LOPES DE SIQUEIRA SANTOS,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
621,3011623.0,UBS Albertina Cristina de Macedo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,1,1,0,0.0,0,0,0.7951999999999999
622,2636883.0,PSF DE FEIJAO II,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,1,1,1,1,0.0,0,0,0.90775
623,2713152.0,PSF VII FERNANDO JULIO DE ALBUQUERQUE MARANHAO,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
624,7349955.0,UBS Joana Andrelina de Macedo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.7951999999999999
625,2631776.0,ESF SÃO JOSÉ DO BOLA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,1.1226
626,2636913.0,PSF BARRONCOS I,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,1,1,1,1,0.0,0,0,0.90775
627,9973052.0,UBS João Coelho dos Reis,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.7951999999999999
628,2635151.0,USF RANCHARIA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,0.0,0,1,0.91435
629,7949200.0,ESF MARCELINO ALVES,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
630,550035.0,USF DA BELA VISTA ISRAEL LACERDA DE ALENCAR,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1.0,0,0,1,0,0.0,0,1,0.91435
631,2350335.0,UBS Terezinha Coelho de Macedo,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,0,0.7951999999999999
632,2635178.0,USF CENTRO,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,0.0,0,1,0.91435
633,3329879.0,PSF  V - LINO PAES DE CARVALHO,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0.5,0,1.0,0,0,1,0,1.0,1,1,0.688175
634,2350343.0,UBS Marcelino Francisco de Macedo,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.7951999999999999
635,3104184.0,USF LAGOA NOVA,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,0.0,0,0,0.91435
636,3118037.0,PSF IV - MARIA A NUNCIADA DA SILVA,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0.5,0,1.0,0,0,1,1,1.0,1,1,0.688175
637,2714698.0,UBS - Família Adelmo Alves Teto (Sabino Lucas de Barros),1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.83395
638,2703696.0,ESF do Banquete - José Mendes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,1,1.03635
639,2704110.0,UBS CRUZES,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.1226
640,3545032.0,PSF DE CHATINHA,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0.5,1,0.5,1,0,1,1,1.0,1,0,0.881025
641,2703319.0,PSF DO MONTADO,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0.5,1,0,1,0,1.0,1,0,0.881025
642,5610281.0,UBS José Severiano de Macedo,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.7951999999999999
643,6318355.0,ESF Maria Veríssimo de Morais,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,0.0,0,1,1.03635
644,2635577.0,ESF Centro 1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,1,1.0,0,0,1.236125
645,3011615.0,UBS Ozéas Otaviano de Souza,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.7951999999999999
646,2632780.0,ESF do Neves,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,0.0,0,1,1.03635
647,7405782.0,UBS - Família Cacimba Nova.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0,1,1.0,0,0,1,0,1.0,1,1,0.83395
648,2635585.0,ESF Santa Rosa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,1,1.0,0,0,1.236125
649,6133452.0,PSF JOSE CICERO DE MELO,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,1.2983000000000002
650,2635437.0,PSF SANTA LUZIA,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,1.2983000000000002
651,2350327.0,UBS Ângelo Pereira Júnior,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.7951999999999999
652,5524997.0,UBS - Família da Vila Delmiro,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,1,1,0.83395
653,6562868.0,PSF SANTO EXPEDITO,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0.0,1,1.0,0,0,1,1,0.0,0,0,1.2983000000000002
654,3021513.0,PSF CATOLE ANTONIO ELIOTERIO,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,1,0,1,0,1.0,1,0,0.881025
655,7405820.0,UBS - Família da Vila Fortuna,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,1.0,1,1,0.83395
656,2637022.0,PSF DE VILA NOVA,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,1,0,1,1,1.0,1,0,0.881025
657,2714868.0,UBS - Família Jatobá,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,1,1,0.83395
658,3021564.0,PSF SERRA VERDE,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0.5,1,0.5,1,0,1,1,1.0,1,0,0.881025
659,3021505.0,P S F URBANO CASINHAS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,1,0,0.881025
660,2713780.0,Asa Branca,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0,1.0,1,1,1,1,1.0,0,0,0.966475
661,2631768.0,ESF SÃO LÁZARO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,1.1226
662,2712636.0,USINA PEDROZA,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,1.0,1,0,0.7755
663,2712407.0,POSTO DE SAUDE DA FAMILIA BARRA DE JANGADA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.7755
664,3459977.0,UBS Arlindo Inácio dos Santos - Foice,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,0,0,0.844775
665,3459950.0,PSF do Cruzeiro,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,0,0,0.844775
666,3459969.0,USF Samuel Alves Cabral - Cohab,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,0,0.844775
667,7555334.0,USF Areal,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,0,0,0.844775
668,2703416.0,UBS - Posto de Saúde Mariola (Gualterina Maria de Lucena),1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,1,0.83395
669,22314.0,Us 248 Usf Barreiras,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,1,0,0.6775
670,3153584.0,Us 296 Usf Coqueiral Imbiribeira,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,1,1.0,1,0,0.6775
671,2703408.0,UBS - Posto de Saúde Inveja (UBS - Sabino Lucas de Barros),1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,1,1,0.83395
